,0,1,2,3,4,5,6,7,8,9,10,11
921,ROCK NAME,CR2O3,CAO,MGO,MNO,K2O,0.7356092395860984,,,,,
922,ROCK NAME,CR2O3,CAO,MGO,MNO,NA2O,0.7356827060691241,,,,,
923,ROCK NAME,CR2O3,CAO,MGO,MNO,P2O5,0.7357282635060383,,,,,
924,ROCK NAME,CR2O3,CAO,MGO,K2O,NA2O,0.7357490824157461,,,,,
925,ROCK NAME,CR2O3,CAO,MGO,K2O,P2O5,0.7357719074781678,,,,,
926,ROCK NAME,CR2O3,CAO,MGO,NA2O,P2O5,0.7358202946120932,,,,,
927,ROCK NAME,CR2O3,CAO,MNO,K2O,NA2O,0.7358839276942696,,,,,
928,ROCK NAME,CR2O3,CAO,MNO,K2O,P2O5,0.7359136896273574,,,,,
929,ROCK NAME,CR2O3,CAO,MNO,NA2O,P2O5,0.7359393029643895,,,,,
930,ROCK NAME,CR2O3,CAO,K2O,NA2O,P2O5,0.7359883224544846,,,,,
931,ROCK NAME,CR2O3,MGO,MNO,K2O,NA2O,0.7359883268323866,,,,,
932,ROCK NAME,CR2O3,MGO,MNO,K2O,P2O5,0.7359761168264172,,,,,
933,ROCK NAME,CR2O3,MGO,MNO,NA2O,P2O5,0.7359578323175721,,,,,
934,ROCK NAME,CR2O3,MGO,K2O,NA2O,P2O5,0.7359395869199756,,,,,
935,ROCK NAME,CR2O3,MNO,K2O,NA2O,P2O5,0.735862533583328,,,,,
936,ROCK NAME,FEOT,CAO,MGO,MNO,K2O,0.7359011859189697,,,,,
937,ROCK NAME,FEOT,CAO,MGO,MNO,NA2O,0.7359357060849562,,,,,
938,ROCK NAME,FEOT,CAO,MGO,MNO,P2O5,0.7360106071501136,,,,,
939,ROCK NAME,FEOT,CAO,MGO,K2O,NA2O,0.7360368551857877,,,,,
940,ROCK NAME,FEOT,CAO,MGO,K2O,P2O5,0.7360802040221062,,,,,
941,ROCK NAME,FEOT,CAO,MGO,NA2O,P2O5,0.7361335422198797,,,,,
942,ROCK NAME,FEOT,CAO,MNO,K2O,NA2O,0.736165618809659,,,,,
943,ROCK NAME,FEOT,CAO,MNO,K2O,P2O5,0.7361956154329,,,,,
944,ROCK NAME,FEOT,CAO,MNO,NA2O,P2O5,0.7362114794213522,,,,,
945,ROCK NAME,FEOT,CAO,K2O,NA2O,P2O5,0.7362724843344961,,,,,
946,ROCK NAME,FEOT,MGO,MNO,K2O,NA2O,0.7362782054791872,,,,,
947,ROCK NAME,FEOT,MGO,MNO,K2O,P2O5,0.7362328248404159,,,,,
948,ROCK NAME,FEOT,MGO,MNO,NA2O,P2O5,0.7362365743117372,,,,,
949,ROCK NAME,FEOT,MGO,K2O,NA2O,P2O5,0.7362323186884552,,,,,
950,ROCK NAME,FEOT,MNO,K2O,NA2O,P2O5,0.7361441897018445,,,,,
951,ROCK NAME,CAO,MGO,MNO,K2O,NA2O,0.7361819371623255,,,,,
952,ROCK NAME,CAO,MGO,MNO,K2O,P2O5,0.7362245879209813,,,,,
953,ROCK NAME,CAO,MGO,MNO,NA2O,P2O5,0.7362561992191582,,,,,
954,ROCK NAME,CAO,MGO,K2O,NA2O,P2O5,0.7362698448213243,,,,,
955,ROCK NAME,CAO,MNO,K2O,NA2O,P2O5,0.7362695546098572,,,,,
956,ROCK NAME,MGO,MNO,K2O,NA2O,P2O5,0.7362533875943795,,,,,
957,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,CAO,0.7363284541433419,,,,
958,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,MGO,0.7363469188286664,,,,
959,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,MNO,0.7363455603038895,,,,
960,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,K2O,0.7363797800842503,,,,
961,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,NA2O,0.7364297236092066,,,,
962,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,P2O5,0.7364598403019957,,,,
963,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,CAO,MGO,0.7365174782187186,,,,
964,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,CAO,MNO,0.7365572826712679,,,,
965,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,CAO,K2O,0.7366412438876161,,,,
966,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,CAO,NA2O,0.7367211031464691,,,,
967,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,CAO,P2O5,0.7367919678525694,,,,
968,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MGO,MNO,0.7368225042803601,,,,
969,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MGO,K2O,0.7368627681342415,,,,
970,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MGO,NA2O,0.7368824104148467,,,,
971,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MGO,P2O5,0.7368736785746344,,,,
972,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MNO,K2O,0.7368961973278474,,,,
973,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MNO,NA2O,0.7368962444253294,,,,
974,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MNO,P2O5,0.7369781089439161,,,,
975,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,K2O,NA2O,0.7370072626220119,,,,
976,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,K2O,P2O5,0.7370295524509054,,,,
977,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,NA2O,P2O5,0.7370585939093045,,,,
978,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,CAO,MGO,0.7370885460773049,,,,
979,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,CAO,MNO,0.7371513847704273,,,,
980,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,CAO,K2O,0.7372199037166706,,,,
981,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,CAO,NA2O,0.7372612050140852,,,,
982,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,CAO,P2O5,0.7373294728330283,,,,
983,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MGO,MNO,0.7373329395687068,,,,
984,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MGO,K2O,0.7373335068766489,,,,
985,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MGO,NA2O,0.737376451710456,,,,
986,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MGO,P2O5,0.7373942929498433,,,,
987,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MNO,K2O,0.737446701346831,,,,
988,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MNO,NA2O,0.7374586740950018,,,,
989,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,MNO,P2O5,0.7375080338043248,,,,
990,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,K2O,NA2O,0.737511295869851,,,,
991,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,K2O,P2O5,0.7375423138191903,,,,
992,ROCK NAME,SIO2,TIO2,AL2O3,FEOT,NA2O,P2O5,0.7375952656248006,,,,
993,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MGO,MNO,0.7376395122873947,,,,
994,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MGO,K2O,0.7376846244517887,,,,
995,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MGO,NA2O,0.7377401343264747,,,,
996,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MGO,P2O5,0.7377802924442795,,,,
997,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MNO,K2O,0.7378308373632306,,,,
998,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MNO,NA2O,0.7378613181082266,,,,
999,ROCK NAME,SIO2,TIO2,AL2O3,CAO,MNO,P2O5,0.7379249762583047,,,,
1000,ROCK NAME,SIO2,TIO2,AL2O3,CAO,K2O,NA2O,0.7379932508137589,,,,
1001,ROCK NAME,SIO2,TIO2,AL2O3,CAO,K2O,P2O5,0.738020634893551,,,,
1002,ROCK NAME,SIO2,TIO2,AL2O3,CAO,NA2O,P2O5,0.7380697413930998,,,,
1003,ROCK NAME,SIO2,TIO2,AL2O3,MGO,MNO,K2O,0.7380818605918159,,,,
1004,ROCK NAME,SIO2,TIO2,AL2O3,MGO,MNO,NA2O,0.7380788365862944,,,,
1005,ROCK NAME,SIO2,TIO2,AL2O3,MGO,MNO,P2O5,0.738128682794019,,,,
1006,ROCK NAME,SIO2,TIO2,AL2O3,MGO,K2O,NA2O,0.7381906898623168,,,,
1007,ROCK NAME,SIO2,TIO2,AL2O3,MGO,K2O,P2O5,0.7382676479898652,,,,
1008,ROCK NAME,SIO2,TIO2,AL2O3,MGO,NA2O,P2O5,0.7382710402201598,,,,
1009,ROCK NAME,SIO2,TIO2,AL2O3,MNO,K2O,NA2O,0.7383054544770667,,,,
1010,ROCK NAME,SIO2,TIO2,AL2O3,MNO,K2O,P2O5,0.7383144386111694,,,,
1011,ROCK NAME,SIO2,TIO2,AL2O3,MNO,NA2O,P2O5,0.7382830535004398,,,,
1012,ROCK NAME,SIO2,TIO2,AL2O3,K2O,NA2O,P2O5,0.7382582927169912,,,,
1013,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,CAO,MGO,0.7383019493473091,,,,
1014,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,CAO,MNO,0.7383230647598411,,,,
1015,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,CAO,K2O,0.7383675064121206,,,,
1016,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,CAO,NA2O,0.7384361392883138,,,,
1017,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,CAO,P2O5,0.7385055702017013,,,,
1018,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MGO,MNO,0.7385450421106241,,,,
1019,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MGO,K2O,0.7385620915032627,,,,
1020,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MGO,NA2O,0.7385995704637507,,,,
1021,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MGO,P2O5,0.7386090993396877,,,,
1022,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MNO,K2O,0.7385489858608084,,,,
1023,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MNO,NA2O,0.7385001187084468,,,,
1024,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,MNO,P2O5,0.7384281842818374,,,,
1025,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,K2O,NA2O,0.7384147030020921,,,,
1026,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,K2O,P2O5,0.7383448412335084,,,,
1027,ROCK NAME,SIO2,TIO2,CR2O3,FEOT,NA2O,P2O5,0.7383056008218082,,,,
1028,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MGO,MNO,0.7383467292764291,,,,
1029,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MGO,K2O,0.7383905438921564,,,,
1030,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MGO,NA2O,0.7384204568168302,,,,
1031,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MGO,P2O5,0.7384521522118365,,,,
1032,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MNO,K2O,0.7384819475816515,,,,
1033,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MNO,NA2O,0.7385548520300237,,,,
1034,ROCK NAME,SIO2,TIO2,CR2O3,CAO,MNO,P2O5,0.7386092645351848,,,,
1035,ROCK NAME,SIO2,TIO2,CR2O3,CAO,K2O,NA2O,0.7386626553293165,,,,
1036,ROCK NAME,SIO2,TIO2,CR2O3,CAO,K2O,P2O5,0.7386719855379396,,,,
1037,ROCK NAME,SIO2,TIO2,CR2O3,CAO,NA2O,P2O5,0.7387142342184034,,,,
1038,ROCK NAME,SIO2,TIO2,CR2O3,MGO,MNO,K2O,0.7387399491987182,,,,
1039,ROCK NAME,SIO2,TIO2,CR2O3,MGO,MNO,NA2O,0.7387208707721472,,,,
1040,ROCK NAME,SIO2,TIO2,CR2O3,MGO,MNO,P2O5,0.7387027412643752,,,,
1041,ROCK NAME,SIO2,TIO2,CR2O3,MGO,K2O,NA2O,0.7387283932389441,,,,
1042,ROCK NAME,SIO2,TIO2,CR2O3,MGO,K2O,P2O5,0.7387594591173953,,,,
1043,ROCK NAME,SIO2,TIO2,CR2O3,MGO,NA2O,P2O5,0.7387850076228053,,,,
1044,ROCK NAME,SIO2,TIO2,CR2O3,MNO,K2O,NA2O,0.738756889634077,,,,
1045,ROCK NAME,SIO2,TIO2,CR2O3,MNO,K2O,P2O5,0.7386580088938223,,,,
1046,ROCK NAME,SIO2,TIO2,CR2O3,MNO,NA2O,P2O5,0.738605575918528,,,,
1047,ROCK NAME,SIO2,TIO2,CR2O3,K2O,NA2O,P2O5,0.7385758972909046,,,,
1048,ROCK NAME,SIO2,TIO2,FEOT,CAO,MGO,MNO,0.7386123626987888,,,,
1049,ROCK NAME,SIO2,TIO2,FEOT,CAO,MGO,K2O,0.738674987563871,,,,
1050,ROCK NAME,SIO2,TIO2,FEOT,CAO,MGO,NA2O,0.7387103857132347,,,,
1051,ROCK NAME,SIO2,TIO2,FEOT,CAO,MGO,P2O5,0.738754743824447,,,,
1052,ROCK NAME,SIO2,TIO2,FEOT,CAO,MNO,K2O,0.7388197606621105,,,,
1053,ROCK NAME,SIO2,TIO2,FEOT,CAO,MNO,NA2O,0.7388972683090278,,,,
1054,ROCK NAME,SIO2,TIO2,FEOT,CAO,MNO,P2O5,0.7389404229846516,,,,
1055,ROCK NAME,SIO2,TIO2,FEOT,CAO,K2O,NA2O,0.7389807980085705,,,,
1056,ROCK NAME,SIO2,TIO2,FEOT,CAO,K2O,P2O5,0.739017502814407,,,,
1057,ROCK NAME,SIO2,TIO2,FEOT,CAO,NA2O,P2O5,0.73905503584142,,,,
1058,ROCK NAME,SIO2,TIO2,FEOT,MGO,MNO,K2O,0.739109536402575,,,,
1059,ROCK NAME,SIO2,TIO2,FEOT,MGO,MNO,NA2O,0.7391065957103643,,,,
1060,ROCK NAME,SIO2,TIO2,FEOT,MGO,MNO,P2O5,0.7391197717933453,,,,
1061,ROCK NAME,SIO2,TIO2,FEOT,MGO,K2O,NA2O,0.7391579613801788,,,,
1062,ROCK NAME,SIO2,TIO2,FEOT,MGO,K2O,P2O5,0.7391942923457455,,,,
1063,ROCK NAME,SIO2,TIO2,FEOT,MGO,NA2O,P2O5,0.73921270412498,,,,
1064,ROCK NAME,SIO2,TIO2,FEOT,MNO,K2O,NA2O,0.739200763300915,,,,
1065,ROCK NAME,SIO2,TIO2,FEOT,MNO,K2O,P2O5,0.7391692457358451,,,,
1066,ROCK NAME,SIO2,TIO2,FEOT,MNO,NA2O,P2O5,0.7391324470362224,,,,
1067,ROCK NAME,SIO2,TIO2,FEOT,K2O,NA2O,P2O5,0.7390894928348064,,,,
1068,ROCK NAME,SIO2,TIO2,CAO,MGO,MNO,K2O,0.73914789318593,,,,
1069,ROCK NAME,SIO2,TIO2,CAO,MGO,MNO,NA2O,0.7391813332623253,,,,
1070,ROCK NAME,SIO2,TIO2,CAO,MGO,MNO,P2O5,0.7392359919592986,,,,
1071,ROCK NAME,SIO2,TIO2,CAO,MGO,K2O,NA2O,0.739236509758893,,,,
1072,ROCK NAME,SIO2,TIO2,CAO,MGO,K2O,P2O5,0.7392688886941712,,,,
1073,ROCK NAME,SIO2,TIO2,CAO,MGO,NA2O,P2O5,0.7393409978760644,,,,
1074,ROCK NAME,SIO2,TIO2,CAO,MNO,K2O,NA2O,0.7393829369023119,,,,
1075,ROCK NAME,SIO2,TIO2,CAO,MNO,K2O,P2O5,0.7394521582873456,,,,
1076,ROCK NAME,SIO2,TIO2,CAO,MNO,NA2O,P2O5,0.7395177240426342,,,,
1077,ROCK NAME,SIO2,TIO2,CAO,K2O,NA2O,P2O5,0.7396034300796158,,,,
1078,ROCK NAME,SIO2,TIO2,MGO,MNO,K2O,NA2O,0.7395983231633476,,,,
1079,ROCK NAME,SIO2,TIO2,MGO,MNO,K2O,P2O5,0.7396319158664789,,,,
1080,ROCK NAME,SIO2,TIO2,MGO,MNO,NA2O,P2O5,0.7396346986232846,,,,
1081,ROCK NAME,SIO2,TIO2,MGO,K2O,NA2O,P2O5,0.7396286992713315,,,,
1082,ROCK NAME,SIO2,TIO2,MNO,K2O,NA2O,P2O5,0.7396042963909952,,,,
1083,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,CAO,MGO,0.7396605376310126,,,,
1084,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,CAO,MNO,0.7397166752005413,,,,
1085,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,CAO,K2O,0.7397622158211429,,,,
1086,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,CAO,NA2O,0.739810293628136,,,,
1087,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,CAO,P2O5,0.739890578738613,,,,
1088,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MGO,MNO,0.7399332180476911,,,,
1089,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MGO,K2O,0.7399252463472596,,,,
1090,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MGO,NA2O,0.7399416620314828,,,,
1091,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MGO,P2O5,0.7399563083323715,,,,
1092,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MNO,K2O,0.7399665835164411,,,,
1093,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MNO,NA2O,0.740001145851232,,,,
1094,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,MNO,P2O5,0.7400356450584707,,,,
1095,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,K2O,NA2O,0.7400752802212602,,,,
1096,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,K2O,P2O5,0.7401096489519408,,,,
1097,ROCK NAME,SIO2,AL2O3,CR2O3,FEOT,NA2O,P2O5,0.7401595234017768,,,,
1098,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MGO,MNO,0.7401790628966798,,,,
1099,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MGO,K2O,0.7402011568678183,,,,
1100,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MGO,NA2O,0.7402352864054297,,,,
1101,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MGO,P2O5,0.7402788334427727,,,,
1102,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MNO,K2O,0.7403464091285135,,,,
1103,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MNO,NA2O,0.7403932174463527,,,,
1104,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,MNO,P2O5,0.7404442381817898,,,,
1105,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,K2O,NA2O,0.7404737003893073,,,,
1106,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,K2O,P2O5,0.7404782309931311,,,,
1107,ROCK NAME,SIO2,AL2O3,CR2O3,CAO,NA2O,P2O5,0.7405410362690696,,,,
1108,ROCK NAME,SIO2,AL2O3,CR2O3,MGO,MNO,K2O,0.7405677625094467,,,,
1109,ROCK NAME,SIO2,AL2O3,CR2O3,MGO,MNO,NA2O,0.7405901628123799,,,,
1110,ROCK NAME,SIO2,AL2O3,CR2O3,MGO,MNO,P2O5,0.7406048297137354,,,,
1111,ROCK NAME,SIO2,AL2O3,CR2O3,MGO,K2O,NA2O,0.7406058059535227,,,,
1112,ROCK NAME,SIO2,AL2O3,CR2O3,MGO,K2O,P2O5,0.7406272584469599,,,,
1113,ROCK NAME,SIO2,AL2O3,CR2O3,MGO,NA2O,P2O5,0.7406316227381406,,,,
1114,ROCK NAME,SIO2,AL2O3,CR2O3,MNO,K2O,NA2O,0.74066238251589,,,,
1115,ROCK NAME,SIO2,AL2O3,CR2O3,MNO,K2O,P2O5,0.7406820247321987,,,,
1116,ROCK NAME,SIO2,AL2O3,CR2O3,MNO,NA2O,P2O5,0.7407058827530276,,,,
1117,ROCK NAME,SIO2,AL2O3,CR2O3,K2O,NA2O,P2O5,0.740689774679036,,,,
1118,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MGO,MNO,0.7407687470243272,,,,
1119,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MGO,K2O,0.7408153574820189,,,,
1120,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MGO,NA2O,0.7408678149088443,,,,
1121,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MGO,P2O5,0.7409100219557684,,,,
1122,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MNO,K2O,0.7409775234055385,,,,
1123,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MNO,NA2O,0.74103983534588,,,,
1124,ROCK NAME,SIO2,AL2O3,FEOT,CAO,MNO,P2O5,0.7410919067215314,,,,
1125,ROCK NAME,SIO2,AL2O3,FEOT,CAO,K2O,NA2O,0.7411548497990129,,,,
1126,ROCK NAME,SIO2,AL2O3,FEOT,CAO,K2O,P2O5,0.7412193664781607,,,,
1127,ROCK NAME,SIO2,AL2O3,FEOT,CAO,NA2O,P2O5,0.7412719821112207,,,,
1128,ROCK NAME,SIO2,AL2O3,FEOT,MGO,MNO,K2O,0.7413160929547062,,,,
1129,ROCK NAME,SIO2,AL2O3,FEOT,MGO,MNO,NA2O,0.7413391153804084,,,,
1130,ROCK NAME,SIO2,AL2O3,FEOT,MGO,MNO,P2O5,0.741385607875435,,,,
1131,ROCK NAME,SIO2,AL2O3,FEOT,MGO,K2O,NA2O,0.7414211121513782,,,,
1132,ROCK NAME,SIO2,AL2O3,FEOT,MGO,K2O,P2O5,0.7414163207043416,,,,
1133,ROCK NAME,SIO2,AL2O3,FEOT,MGO,NA2O,P2O5,0.7414433607849197,,,,
1134,ROCK NAME,SIO2,AL2O3,FEOT,MNO,K2O,NA2O,0.7414569658328788,,,,
1135,ROCK NAME,SIO2,AL2O3,FEOT,MNO,K2O,P2O5,0.741478070703418,,,,
1136,ROCK NAME,SIO2,AL2O3,FEOT,MNO,NA2O,P2O5,0.7414957974911018,,,,
1137,ROCK NAME,SIO2,AL2O3,FEOT,K2O,NA2O,P2O5,0.7415235071942696,,,,
1138,ROCK NAME,SIO2,AL2O3,CAO,MGO,MNO,K2O,0.7415953582181217,,,,
1139,ROCK NAME,SIO2,AL2O3,CAO,MGO,MNO,NA2O,0.741637926725641,,,,
1140,ROCK NAME,SIO2,AL2O3,CAO,MGO,MNO,P2O5,0.7416904083570699,,,,
1141,ROCK NAME,SIO2,AL2O3,CAO,MGO,K2O,NA2O,0.741738640162453,,,,
1142,ROCK NAME,SIO2,AL2O3,CAO,MGO,K2O,P2O5,0.7417560459263528,,,,
1143,ROCK NAME,SIO2,AL2O3,CAO,MGO,NA2O,P2O5,0.7417867033251597,,,,
1144,ROCK NAME,SIO2,AL2O3,CAO,MNO,K2O,NA2O,0.7418256012142423,,,,
1145,ROCK NAME,SIO2,AL2O3,CAO,MNO,K2O,P2O5,0.7418685746201693,,,,
1146,ROCK NAME,SIO2,AL2O3,CAO,MNO,NA2O,P2O5,0.7419048494317262,,,,
1147,ROCK NAME,SIO2,AL2O3,CAO,K2O,NA2O,P2O5,0.7419112805291617,,,,
1148,ROCK NAME,SIO2,AL2O3,MGO,MNO,K2O,NA2O,0.7419036496495106,,,,
1149,ROCK NAME,SIO2,AL2O3,MGO,MNO,K2O,P2O5,0.7418844708699731,,,,
1150,ROCK NAME,SIO2,AL2O3,MGO,MNO,NA2O,P2O5,0.7419148302438145,,,,
1151,ROCK NAME,SIO2,AL2O3,MGO,K2O,NA2O,P2O5,0.7419649216524167,,,,
1152,ROCK NAME,SIO2,AL2O3,MNO,K2O,NA2O,P2O5,0.7419704491112361,,,,
1153,ROCK NAME,SIO2,CR2O3,FEOT,CAO,MGO,MNO,0.7420105302832,,,,
1154,ROCK NAME,SIO2,CR2O3,FEOT,CAO,MGO,K2O,0.7420891865336261,,,,
1155,ROCK NAME,SIO2,CR2O3,FEOT,CAO,MGO,NA2O,0.7421356677411992,,,,
1156,ROCK NAME,SIO2,CR2O3,FEOT,CAO,MGO,P2O5,0.7421607277556523,,,,
1157,ROCK NAME,SIO2,CR2O3,FEOT,CAO,MNO,K2O,0.7421759033733655,,,,
1158,ROCK NAME,SIO2,CR2O3,FEOT,CAO,MNO,NA2O,0.7422271057588813,,,,
1159,ROCK NAME,SIO2,CR2O3,FEOT,CAO,MNO,P2O5,0.7422847692962589,,,,
1160,ROCK NAME,SIO2,CR2O3,FEOT,CAO,K2O,NA2O,0.7423423334993774,,,,
1161,ROCK NAME,SIO2,CR2O3,FEOT,CAO,K2O,P2O5,0.7423671078289507,,,,
1162,ROCK NAME,SIO2,CR2O3,FEOT,CAO,NA2O,P2O5,0.7424065377633688,,,,
1163,ROCK NAME,SIO2,CR2O3,FEOT,MGO,MNO,K2O,0.7424010273380214,,,,
1164,ROCK NAME,SIO2,CR2O3,FEOT,MGO,MNO,NA2O,0.7424346543087552,,,,
1165,ROCK NAME,SIO2,CR2O3,FEOT,MGO,MNO,P2O5,0.7424576355393916,,,,
1166,ROCK NAME,SIO2,CR2O3,FEOT,MGO,K2O,NA2O,0.7424838324581206,,,,
1167,ROCK NAME,SIO2,CR2O3,FEOT,MGO,K2O,P2O5,0.7424733962975922,,,,
1168,ROCK NAME,SIO2,CR2O3,FEOT,MGO,NA2O,P2O5,0.7424987225386377,,,,
1169,ROCK NAME,SIO2,CR2O3,FEOT,MNO,K2O,NA2O,0.7424533891770307,,,,
1170,ROCK NAME,SIO2,CR2O3,FEOT,MNO,K2O,P2O5,0.7423562299736459,,,,
1171,ROCK NAME,SIO2,CR2O3,FEOT,MNO,NA2O,P2O5,0.742294889621392,,,,
1172,ROCK NAME,SIO2,CR2O3,FEOT,K2O,NA2O,P2O5,0.7422773725700644,,,,
1173,ROCK NAME,SIO2,CR2O3,CAO,MGO,MNO,K2O,0.7422890063435158,,,,
1174,ROCK NAME,SIO2,CR2O3,CAO,MGO,MNO,NA2O,0.742327291830833,,,,
1175,ROCK NAME,SIO2,CR2O3,CAO,MGO,MNO,P2O5,0.742335633208644,,,,
1176,ROCK NAME,SIO2,CR2O3,CAO,MGO,K2O,NA2O,0.7423818825687936,,,,
1177,ROCK NAME,SIO2,CR2O3,CAO,MGO,K2O,P2O5,0.7424175732042124,,,,
1178,ROCK NAME,SIO2,CR2O3,CAO,MGO,NA2O,P2O5,0.7424290387253303,,,,
1179,ROCK NAME,SIO2,CR2O3,CAO,MNO,K2O,NA2O,0.7424734817390138,,,,
1180,ROCK NAME,SIO2,CR2O3,CAO,MNO,K2O,P2O5,0.7425041794220409,,,,
1181,ROCK NAME,SIO2,CR2O3,CAO,MNO,NA2O,P2O5,0.7425292010740357,,,,
1182,ROCK NAME,SIO2,CR2O3,CAO,K2O,NA2O,P2O5,0.7425509693754225,,,,
1183,ROCK NAME,SIO2,CR2O3,MGO,MNO,K2O,NA2O,0.7425510446343735,,,,
1184,ROCK NAME,SIO2,CR2O3,MGO,MNO,K2O,P2O5,0.7425511197663052,,,,
1185,ROCK NAME,SIO2,CR2O3,MGO,MNO,NA2O,P2O5,0.7425495933084421,,,,
1186,ROCK NAME,SIO2,CR2O3,MGO,K2O,NA2O,P2O5,0.7425632705048554,,,,
1187,ROCK NAME,SIO2,CR2O3,MNO,K2O,NA2O,P2O5,0.7425113752274201,,,,
1188,ROCK NAME,SIO2,FEOT,CAO,MGO,MNO,K2O,0.7425665945430407,,,,
